country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,31.065,2007
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,26.351,2008
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,22.822,2009
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,20.765,2010
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,19.032,2011
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,18.222,2012
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,17.486,2013
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,18.024,2014
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,19.119,2015
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,22.329,2016
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,21.467,2017
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,20.763,2018
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,26.188,2019
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,23.840,2020
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,20.719,2021
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,20.380,2022
IRL,Ireland,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,20.759,2023
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,12.679,1990
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,12.741,1991
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,12.938,1992
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,13.409,1993
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,13.765,1994
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,13.861,1995
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,13.907,1996
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,13.989,1997
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,16.495,1998
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,16.325,1999
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,16.717,2000
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,16.827,2001
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.022,2002
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.226,2003
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.590,2004
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.560,2005
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.449,2006
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.492,2007
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.262,2008
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.493,2009
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,17.932,2010
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,18.110,2011
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,18.132,2012
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,18.253,2013
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,18.374,2014
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,18.912,2015
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,19.000,2016
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,18.922,2017
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,19.979,2018
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,19.159,2019
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,19.057,2020
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,19.367,2021
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,19.185,2022
IRL,Ireland,eys,Expected Years of Schooling (years),HDI,Human Development Index,19.185,2023
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,12.822,1990
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,12.912,1991
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,13.126,1992
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,13.518,1993
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,13.884,1994
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,14.043,1995
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,14.181,1996
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,14.330,1997
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,16.882,1998
IRL,Ireland,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,16.764,1999
